start,end,Fecha,Sede,Genero,Edad,Notas,tecnica_grupo,Tecnica,Descripción,Tecnica_lengua,Lengua,Lengua_nota,Estado,Municipio,Localidad,Manufactura,Mano,Pedal,Telar,Mixta,Otra,Tejido,Telar_pedal,Manufactura_especifique,Tenido,Tipo_tenido,Plantas,Minerales,Animales,Otro,Tenido_especifique,Temporalidad,Historia,Materiales,Aprendizaje,Madre,Abuela,Tia,Hermana,Cunada,Instructora,Aprendi_otro,Padre,Aprendizaje_especifique,Ensenanza,No_ensenado,Hijas,Nietos,Sobrinos,Pareja,Estudiantes,Enseno_otra,Hijos,Ensenar_especifique,pr1,pr8,pr2,pr4,pr10,pr9,pr3,pr5,pr7,pr6,c6,cm7,c3,cm3,c7,cm5,c4,cm4,c1,cm1,c2,cm2,c8,cm8,c5,cm6,Significado,S1,S2,S3,S4,S5,pic,video,index,concat_id,_index
15/10/2025,15/10/2025,15/10/2025,Mérida,hombre,28,,Telar de cintura,Tafetán,,Ijkiti,Náhuatl,,Morelos,Hueyapan,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,Involucra el estado de ánimo para que nuestros tonos sean los mejores y el añil se tiñe a base de un fermento el cual se tiene que tratar con mucho respeto por qué si no se corta y ya no tiñe,"Tintes naturales, en lana de borrego.",abuela,0,1,0,0,0,0,0,0,,s__a_estudiantes si__a_otra_persona,0,0,0,0,0,1,1,0,"Amistades, vecinos",Gabanes,Rebozos,Quechquemetl (mañanitas),Bufandas,Morrales,Carteras,Chincuete,Ruanas,Ilpikatl (faja),,Sacramentos religiosos como primera comunión y confirmaciónes,,,,,,,,,,,,,,,,Sí,Los quechquemetl les decimos mañanitas,Para tejer la faja (Ilpikat) se utilizan la urdimbre suplementarias,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fc95d23f6-b4fd-4f6d-ab3a-8f0d210e3b2b%2F1000085278-15_21_17.png,,027,027-Mérida,29
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,31,,Telar de cintura,Sarape Fino de Saltillo,,,,,Coahuila de Zaragoza,Saltillo,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem otro,1,1,1,1,Anilinas,es_una_t_cnica_antigua,"Cin la dispara de los Tlaxcaltecas a la antigua villa de Santiago, ahora saltillo trajeronnconsigo la técnica de tejido y juntaron su técnica con la tecnologia española del telar","Hilo para urdimjre, hilo de lana, tintes ya sea naturales o minerales",de_una_maestra_o_instructora,0,0,0,0,0,1,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Jorongo / sarape,Ruanas,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Flores de manita,Conchitas,Relojes,Diamantes,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F770faa4b-6325-4ccb-ba46-f77f4b56a14c%2F1000003496-15_23_38.jpg,,028,028-Mérida,30
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,35,,Bordado a máquina,Renacimiento,,Petatillo,,,Campeche,Dzitbalché,,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Se usa en el adorno de fondo en el hipil,"Hilo de seda, tela",madre,1,0,0,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Hipiles,Blusas,Batas,,,,,,,,Boda,Terno de novia,,,,,,,,,,,,,,,No,,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F15bc5f84-f1c0-42cf-a83e-9e3b8de1fce7%2F1000013779-15_26_2.jpg,,029,029-Mérida,32
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,68,,Bordado a mano,Macizo,,,,,Oaxaca,San Francisco Ixhuatán,Oaxaca (región Istmo de Tehuantepec),se_realiza_a_mano otra_1,1,0,0,0,1,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"El bordado degradado del istmo su significado principal es religioso debido a que las flores se utilizan tanto para eventos religiosos como funerales pues hasta el dia de hoy se acostumbra a llevar flores al panteón, las mayordomías, fiestas, bautizos, las flores son importantes porque hasta el día de hoy las flores son parte importante de la vida cotidiana, tanto para el cabello, como adornos en las fiestas patronales. Cabe resaltar que el bordado istmeño sigue siendo parte de la vestimenta de uso comun entre la población, en fiestas patronales, reuniones, misas o mayordomias. Es un bordado que se sigue expandiendo y renovando mas allá del tradicional huipil, pues en la actualidad se puede confeccionar en prendas como corsets, cojines, cuadros, rebozos blusas, etc. este bordado es muy conocido por ser la vestimenta que solia utilizar Frida Kahlo. Cuentan que anteriormente todas las personas cuando fallecian, se vestian con su traje completo de gala, aunque actualmente también se suele heredar los trajes a los familiares. El bordado es de tan alta calidad que puede llegar a durar mas de 80 años (experiencia personal)","Hilo de algodón, aguja, gancho bastidores de diferentes tamaños, tela diferente (terciopelo, piel de angel, lino etc)",madre t_a,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,"Principalmente el traje de Gala completo, hupil y enagua",El huipil,Enagua,Reboso,Algunos Refajos,,,,,,Mayordomias,,Fiestas,,Velas,,Entierros,,Cumpleaños,,Bautizos,,Misas,,El diario,,Sí,"Es una representación de las flores de la región,",Trata de emular la naturaleza y belleza de la región.,Es parte de la tradición viva de la región Istmo de Tehuantepec,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fea9ded77-5892-4691-96dc-fe29e7853a0f%2FIMG_5362-15_25_33.png,,030,030-Mérida,33
15/10/2025,15/10/2025,15/10/2025,Mérida,hombre,35,,Bordado a máquina,Tääsuun ekëëp,,Tääsuun ekëëp,Sayulteco,,Oaxaca,Huautla de Jiménez,,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,"Los pobladores antiguos empezaron a bordar cuando llegaron las maquinas en las comunidades para plasmar la flora y fauna en las montañas, como es el sol, maguey, montañas y veredas.",Maquina,abuela,0,1,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,,Blusas,Vestidos,Camisas,,,,,,,,Fiestas,Ceremonia,Bautizos,Bodas,Cambio de autoridades,,,,,,,,,,,,Sí,Cultura,Tradicion,Costumbres,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Faef972c9-bd4e-4631-a4cd-cef3960ef864%2F20240920_134347-15_23_5.jpg,,031,031-Mérida,34
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,55,"Realizo diversas técnicas como de rescate ,punto de cruz,  la flor del nance y xmanikte",Bordado a mano,Mol miss,,X molmis,Maya Yucateco,,Campeche,Palizada,Comunidad del cuyo,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"Que son relacionados con la serpiente, y es hilo contado","Tela,hilo e agujas",abuela,0,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Blusas,Vestidos,Servilletas,Monederos,,,,,,,"En fiestas culturales,",Bodas,Bautizo,,,,,,,,,,,,,,Sí,Es una técnica ancestral  maya,,,,,,,032,032-Mérida,35
15/10/2025,15/10/2025,15/10/2025,Mérida,hombre,31,,Bordado a mano,Enrollado,,ka'mbil,Tsotsil,,Chiapas,Chenalhó,santha Martha,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_nueva,usos,lino y algodón,madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,,blusas,Huipiles,camisas,Cevilletas,tapentes,manteles,,,,,evento religiosa,,,,,,,,,,,,,,,,Sí,el universal,la mariposa,flor de calabaza,la cascada,huellas de perro,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ff3e543d4-298a-44c0-a4ca-3baac30889d4%2FIMG_20250918_151851-15_16_20.jpg,,033,033-Mérida,36
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,54,eusmartinez.oficial@gmail.com,Telar de cintura,Telar de cintura,,Jnom',Amuzgo,,Guerrero,Xochistlahuaca,Cerro Cajón,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Representa nuestras costumbres y tradiciones,Hilos de algodón,abuela,0,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Huipiles,Blusas,Batas,Rebosos,Monederos,Manteles,Servilletas,,,,Boda,,Eventos culturales,,Ceremonia religiosas,,Eventos importantes,,Fiestas patronales,,,,,,,,Sí,Representa Montañas,Guías de plantas,Animales acuáticos y silvestre,Flores,Figuras geométricas,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F3b856fce-948c-4e30-a4e4-45f97628caaf%2F1000048460-15_26_18.jpg,,034,034-Mérida,37
15/10/2025,15/10/2025,15/10/2025,Mérida,hombre,19,,Bordado a mano,Anudado o empuntado,,Anudados a mano,Tseltal,,Chiapas,Tenejapa,Pajalton,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,"Es una técnica que viene de percia, los maestros artesanos te temoaya (Toluca) fueron a dar capacitación en san Cristóbal específicamente en la Alvarada","Hilo algodón, lana de australia, telar, unas tijeras, y masos",madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,A mis hermanos y vecinos,"Se utiliza para decorar la casa, con un diseño tradicional y colores tradicionales",,,,,,,,,,Se utiliza para decorar las casas,,,,,,,,,,,,,,,,Sí,"La técnica en si no tiene significado, lo que si hacen que sea especial y que tengan un gran significado son los diseños que le hacemos en los tapetes, son diñeso muy únicos en los altos de Chiapas",,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F5d95df04-b9a0-4a8a-8d74-04311a349975%2FAirBrush_20241016120052-15_27_26.jpg,,035,035-Mérida,38
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,46,Ahora hago prendas de innovación con las aplicaciones del Pepenado,Bordado a mano,Pepenado,,Huani,,Huani/ yuhmu,Tlaxcala,Ixtenco,Ixtenco,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"La historia oral dice que Malinche, Mallinali pide a dos niñas que las manden para que les enseñé a bordar una el Pepenado y a otra el telar de cintura.","Anteriormente la manta cruda ahora podemos utilizar cualquier tipo de telas , hilos de algodón y las muestras de nuestras tatarabuelas.s",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos s__a_estudiantes si__a_otra_persona,0,1,0,1,0,1,1,0,"A maestras, enfermeras jubiladas y quienes se interesan",Blusa tradicional de manga corta,Blusa tradicional en bata manga larga con un solo pecho,Blusa en bata de manga larga con dos pechos ( tiras),,,,,,,,"En las fiestas patronales, eventos culturales, días de fiesta y como prenda del diario",,"En las fiestas patronales, eventos culturales, días de fiesta y del diario",,"En las fiestas patronales,eventos culturales, días de fiesta y del diario",,,,,,,,,,,,Sí,La blusa es parte del traje tipico del Estado de Tlaxcala y los bordados son parte de nuestra flora y fauna del municipio,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F17ca033e-5b27-4c8b-a24c-bcbe702ab1d0%2FScreenshot_20250928-142200-15_23_20.png,,036,036-Mérida,39
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,32,,Bordado a máquina,Rejilla,,,Maya Yucateco,,Yucatán,Valladolid,Xocén,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Es la primera técnica que aprendí,Tela,madre hermana,1,0,0,1,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Huipil,Blusa,Vestido,Servilleta,,,,,,,Jarana,,Boda,,Bautizo,,,,,,,,,,,,No,,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fc53d4b10-e9cf-4655-805e-f0b84138a0c8%2F20251010_061136-15_29_6.jpg,,056,056-Mérida,58
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,46,Ahora hago prendas de innovación con las aplicaciones del Pepenado,Bordado a mano,Hilván,,Huani,,Huani/ yuhmu,Tlaxcala,Ixtenco,Ixtenco,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"La historia oral dice que Malinche, Mallinali pide a dos niñas que las manden para que les enseñé a bordar una el Pepenado y a otra el telar de cintura.","Anteriormente la manta cruda ahora podemos utilizar cualquier tipo de telas , hilos de algodón y las muestras de nuestras tatarabuelas.s",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos s__a_estudiantes si__a_otra_persona,0,1,0,1,0,1,1,0,"A maestras, enfermeras jubiladas y quienes se interesan",Blusa tradicional de manga corta,Blusa tradicional en bata manga larga con un solo pecho,Blusa en bata de manga larga con dos pechos ( tiras),,,,,,,,"En las fiestas patronales, eventos culturales, días de fiesta y como prenda del diario",,"En las fiestas patronales, eventos culturales, días de fiesta y del diario",,"En las fiestas patronales,eventos culturales, días de fiesta y del diario",,,,,,,,,,,,Sí,La blusa es parte del traje tipico del Estado de Tlaxcala y los bordados son parte de nuestra flora y fauna del municipio,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F17ca033e-5b27-4c8b-a24c-bcbe702ab1d0%2FScreenshot_20250928-142200-15_23_20.png,,037,037-Mérida,39
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,46,Ninguna,Bordado a mano,"Polkan, baak kaan, puuch kaan",,"Polkan, baak kaan, puuch kaan",Maya Yucateco,,Quintana Roo,Felipe Carrillo Puerto,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Ha existido desde los mayas y esta en peligro de extinción,"Caneva maya, estambre, tijera, metro.",abuela,0,1,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,A sus vecinas,Blusas,Vestido,Terno,Camisa,,,,,,,Ceremonia mayas,,Ceremonia religiosa,,Cultural,,,,,,,,,,,,Sí,Se refiere a la culebra o víbora,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fb4489f36-81da-4af8-a82a-15b6f8010487%2FIMG-20251011-WA0010-16_28_3.jpeg,,038,038-Mérida,40
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,48,,,Telar de cintura,Bordado de telar de cintura,Chinateco,Chinanteco,,Oaxaca,San Lucas Ojitlán,SECCION CUARTA,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,HILO DE ALGODÓN,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos si__a_otra_persona,0,1,0,0,0,0,0,1,,HUIPIL,BLUSA,GUAYABERA,,,,,,,,GALA DE MATRIMONIO,,,,,,,,,,,,,,,,No,,,,,,,,240,240-CDMX,229
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,49,,Bordado a máquina,Bot/vi Chuy,,Bot /vi Chuy,Maya Yucateco,,Yucatán,Tekax,Tekax yucatan,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Es una delas primeras puntadas q se descubrieron y se usa para eventos de bordadas primera. Comunión bautizo,"Tela, hilos,  ilera ,aro ,tijeras",madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,A mujeres de mi comunidad,En huipiles,Blusas,Vestiditos de niña,Manteles,Cinturones,,Vestidos,Baberos,,,En bodas en primera comunión,,Enfiestas de cumpleaños en eventos culturales de las escuelas,,En una cena,,,,,,,,,,,,Sí,Para mi crear sueños,,,,,,,039,039-Mérida,41
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,63,Prenda de un hipil de cardenales rojos bordado a mano en tela popelina.,Bordado a mano,Punto de Cruz,,Xookbichuy (yucateco),Maya Yucateco,,Yucatán,Muna,Muna Yucatán,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Que esta puntada fué traída en la época de la conquista por los españoles y los mayas se lo apropiaron y mejoraron.,"Tela, canevá, hilos de algodón",otra,0,0,0,0,0,0,1,0,Mi Maestra de Primaria y mi Madrina,s__a_mis_nietas_o_nietos s__a_estudiantes,0,0,1,0,0,1,0,0,,Hipiles,Bolsas,Blusas,Cubrebocas,Mandiles,Servilletas,Cuadros,Sudarios,Manteles religiosos,Vestidos,Baitizos,,Jets'mek',,Gremios,,Bodas,,Primera comunión,,,,,,,,Sí,"Representa el amor a mi familia, a la naturaleza y a la religión",,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F6f1bfe92-318d-4de8-8112-a20d7f0f405c%2F17605636895856952104561053908636-15_28_21.jpg,,040,040-Mérida,42
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,50,,Telar de cintura,Telar de cintura,,Patacua,Purépecha,,Michoacán de Ocampo,Paracho,Aranza,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,El nombre de la técnica en purépecha significa apretar,"hilo de algodón, lana teñida",otra,0,0,0,0,0,0,1,0,De una tía,si__a_otra_persona,0,0,0,0,0,0,1,0,Una conocida,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Significado prehispánico,,,,,,,041,041-Mérida,43
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,43,,Bordado a mano,Punto de Cruz,,,Maya Yucateco,,Yucatán,Tekax,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,La leyenda dice que punto de cruz  de se elaboraba en huipilitos de flores o animales para que se le ponga a los niños de 2/5 años para que los aluxex no los lleven ya que a las niñas no las llevaban solo niños,"Caneva, estambres de colores, tela y agujas",madre,1,0,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,1,0,0,0,0,,"En ternos, huipiles, blusas etc.",,,,,,,,,,"En bodas, bautizos, vaquerias",,,,,,,,,,,,,,,,Sí,Arte plasmado,,,,,,,042,042-Mérida,44
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,38,,Bordado a mano,Punto de Cruz,,Xookbilch'uy,Maya Yucateco,,Yucatán,Teabo,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"Leyendas, creencias","Tela, canevá, hilos, aguja, Patrón de dibujos",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Vestido,Blusa,Terno,Guayabera,Hipil,Filipina,,,,,Boda,,Primera comunión,,Confirmación,,Bautizo,,Jets'méek',,,,,,,,No,Manifestación cultural de sus ancestros,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F96e2642b-7c42-4012-949c-b0c669e1c576%2F17605638837764265283245179312227-15_32_7.jpg,,057,057-Mérida,59
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,26,Textil de algodón en telar de cintura,Telar de cintura,Telar de cintura,,Kojpë'tëëjk,Mixe,,Oaxaca,San Juan Cotzocón,"San Juan Cotzocon, mixes",se_realiza_a_mano otra,1,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,"Es elaborado a mano en telar de cintura, con Brocados antiguos, Brocados discontinuos que se cuentan hilo por hilo para formar la iconografía, es una técnica que se está rescatando son Brocados que se hacían desde muchas generaciones antes pero se ha ido perdiendo, son Brocados muy tradicionales","Hilo de algodón calibre 36/2, tinte natural, hilo para unir los lienzos, agujas, herramientas de madera para la construcción del telar, urdidora, mecapal, mecate para sostener el telar,",madre abuela t_a,1,1,1,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Huipiles,Huipil corto(blusas),Ruanas,Rebozos,Bufandas,Morrales,Servilletas,,,,Bailables tradicionales (jarabe mixe),,Bodas con el huipil tradicional,,Bautizos,,"Uniformes de niños, niñas de primaría",,Banda filarmónica femenil,,,,,,,,Sí,Representa la identidad cultural de nuestro municipio,"Representa una necesidad básica, que es vestir y cubrir el cuerpo","Representa las montañas, personas y animales de lo que nos rodea",,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F33a8dd5f-bbb8-4cda-9e38-086b27b096e1%2F1000143490-15_29_5.jpg,,043,043-Mérida,45
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,45,,Telar de cintura,Tafetán,,Ijquiti,Náhuatl,,Morelos,Hueyapan,Hueyapan,se_realiza_a_mano,1,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,"Que es una herencia de generación, en generación",Hilo de Lana,madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos si__a_otra_persona,0,1,0,1,0,0,1,0,,Gabanes,Rebozos,Ruanas,Quexquemitl,Morrales,Bufandas,Carteras,Chincuete,Ilpikatl,,"En Sacramento religioso comunión, y confirmación.",,,,,,,,,,,,,,,,Sí,El quexquemitl se le conoce como mañanita,La faja se le conoce como ilpikatl,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fa0e9ab8c-fef8-48d6-bab7-afdb1f17a7ad%2FScreenshot_2025-10-15-15-28-35-91-15_29_9.jpg,,044,044-Mérida,46
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,49,,Bordado a máquina,Tejido de fibra natural,Fibra vegetal de maguey ixtle,Santhë (Otomí),Otomí,Español,Hidalgo,San Salvador,El mezquital,es_una_t_cnica_mixta,0,0,0,1,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,"Uso del ayate, como uso cotidiano.","Fibra de maguey, telar de cintura, gancho y aguja.",abuela,0,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_estudiantes si__a_otra_persona,0,1,0,0,0,1,1,0,Conocidos,Carteras,Bolsas,Blusas,Monederos,Manteles,Cinturones,estropajos para baños,Escobetillas,"Accesorios (aretes, collares)",,"Eventos como ceremonias, danzas (ixtle) va bots",,Danzas (ixtle),,,,,,,,,,,,,,Sí,De tradición prehispánica.,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F1fc16004-db70-423e-9586-484bd34f275a%2Fimage-15_28_10.jpg,,045,045-Mérida,47
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,26,,Bordado a mano,Brocado,,Yala'kil,Tsotsil,,Chiapas,Venustiano Carranza,,se_realiza_a_mano,1,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"Las figuras varían según el significado ejemplo pájaros, truenos","Hilo de algodón,seda, hilazas de algodón y estambre",madre,1,0,0,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Blusas,Rebosos,Bufandas,Huipiles,Batas,Servilletas,,,,,Fiestas patronales,Blusas,Bodas,Blusas,Ocasiones especiales,Ropa,,,,,,,,,,,Sí,Truenos,Pajaros,,,,,,046,046-Mérida,48
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,52,,Bordado a máquina,Jaspeado,,Chuy de shotbi,Maya Yucateco,,Yucatán,Tekom,,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Hipil,Collares,Blusas,Solapas,Aretes,Balerina,Pulseras,,,,Vida cotidiana,,,,,,,,,,,,,,,,Sí,Son de uso formal,Para salir,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F94e1027a-193f-4d86-b8d8-ae2bf60b3e15%2Fimage-15_28_51.jpg,,047,047-Mérida,49
15/10/2025,15/10/2025,15/10/2025,Mérida,mujer,27,,Telar de cintura,Telar de cintura,,Jolobil.,Tsotsil,,Chiapas,Zinacantán,Zinacantan,se_realiza_a_mano otra,1,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Son técnicas k mi mamá y mi abuela nos enseñó,"Hilos,agujas, tijeras,urdidora,enrollador de hilos  e instrumentos k necesito para Aser el telar etc.",madre,1,0,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,1,0,0,0,0,Mi hermanita,Antiguas,Telares de cintura,Blusa,Rebosos,Mañanitas,Vatas,Caminos de mesa,Servilleta,,,Tradicional,,,,,,,,,,,,,,,,Sí,Los rombos de brocados representa las montañas,Los bordados de flores son las flores k ay en mi pueblo,Los animalitos son las k ay en mi pueblo,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ff28ecf7c-99b2-48b3-9244-c8d735691652%2FIMG_20251010_153323-15_30_6.jpg,,048,048-Mérida,50
